AIR_FLOW,CEXREAL,NE,PIM,QFIN,THA,THW,soot
539.3152296,13.98923969,2704.332765,203.4183414,55.40789865,42.47999573,84.29701233,3.964174314
476.578845,15.85637665,2749.699814,192.2034095,40.89136709,43.44465256,84.58495331,3.53953624
440.1732967,16.52235603,2771.285553,180.688154,34.79170187,44.22536916,84.87723308,4.344624853
407.7152394,18.71524811,2606.44065,155.7092669,-3.603158415,44.68205261,85.22070313,3.921368535
238.0979952,19.43042564,1725.42349,117.1715897,49.04606539,43.82848358,85.5639267,3.588777087
351.8363982,5.511735916,1808.721793,166.8102032,77.50723218,42.44612885,85.90327454,3.302611048
226.2177367,10.98012543,1831.578367,133.8304142,52.26947062,42.03411865,86.23068237,3.469282985
222.2131435,12.31422901,1852.513221,123.6602966,55.66339612,41.30167367,86.47786796,21.30864554
295.5130334,8.489998817,1916.391695,145.5801,65.75973134,41.12981033,86.63303375,9.003406978
313.4269497,9.461089134,1965.549142,158.8373818,66.61163178,41.10716629,86.57171631,7.131621144
317.4096873,11.20158958,2004.929991,159.2801208,56.10594451,41.4454689,85.95231628,10.84488019
328.2249395,10.70336723,2052.166737,161.9435199,60.9244468,41.79449463,84.96734619,8.941304537
313.1080891,12.63853264,2078.673988,156.5662336,50.55196244,42.27035522,83.87136841,6.322226036
319.8377903,12.25852776,2110.669179,158.1191874,54.63693077,42.55029678,82.87722778,6.104078573
361.0374267,11.19019413,2164.71824,173.2151392,62.50564281,43.1014328,82.01950073,4.867193224
368.3086425,11.91276646,2202.437874,177.2239521,57.19925665,44.04101181,81.37766266,5.139224358
378.5429581,12.49296284,2242.317091,179.0955332,56.87188862,44.7882309,81.14834595,5.164631374
381.3617066,13.52616215,2266.633497,178.3678749,50.94221419,45.38508606,81.16061401,4.319993905
349.9123366,14.94224262,2275.847458,166.8625381,40.68209976,45.70410261,81.3234876,3.788327726
367.4640993,14.05726337,2309.340624,167.5593073,47.28155117,45.81142044,81.6770401,3.105374356
375.37471,14.43111134,2323.673281,171.6803397,44.63946296,46.08548737,82.00343323,2.736151527
375.5487879,14.77146435,2347.075508,170.9713078,43.88588986,46.31256866,82.42736816,3.198821875
376.5097892,15.0465341,2360.215984,170.5501404,43.15164734,46.50582504,82.8848877,2.563460948
374.4147656,15.14909683,2379.400088,169.9536705,40.82638597,46.62870147,83.33625065,2.574455465
382.9090428,14.91941929,2393.301494,171.3231445,44.01354658,46.67892075,83.72613525,2.546693944
374.5652824,15.82162952,2407.44164,170.148973,38.33677731,46.72034073,84.09765625,2.404805021
371.6577844,15.67272282,2417.119448,166.8762879,38.94036333,46.79385757,84.57615662,2.744760961
362.963287,15.93650627,2420.11654,164.9464768,34.32980798,46.87184906,84.9695816,2.554974905
352.6457286,16.2120018,2430.919467,160.3925418,36.21056602,46.92995453,85.30462646,2.530827833
375.1962497,15.56981468,2440.519433,165.5950983,36.87902893,46.96361542,85.72125244,2.61914413
373.5942832,16.08115978,2452.327587,164.2071703,44.50950225,47.14860535,86.08808136,2.64639081
456.8809631,13.80858612,2488.546419,187.8080187,54.5741685,47.44839478,86.3835907,2.556170173
450.1798733,15.02269745,2510.881983,189.181471,47.98780233,47.9670105,86.64942932,2.77881593
459.6545419,14.34442267,2539.518674,190.604509,54.63776839,48.63805389,86.77011108,2.772427989
458.2932836,14.81334895,2546.610729,192.8915317,28.2270343,49.18180188,86.75222034,2.395801398
274.4418539,23.21999931,1996.496143,114.4755772,-20,49.05980301,86.56287384,2.563567821
139.35734,21.77616882,1727.710719,89.21469419,33.5692992,47.17987061,86.31847382,2.299483726
203.8457982,11.86823143,1737.39201,113.1443939,41.34983605,46.33181,85.99255371,0.54166937
203.4960694,11.67873478,1741.069355,114.0540602,40.53545099,45.37429047,85.61260986,1.880312203
277.5854973,8.838512421,1769.447263,138.6209603,74.22741755,44.48400568,85.01843167,5.445581695
312.2753733,8.509033422,1798.263698,158.2897577,75.11218296,44.28761292,84.38009644,4.789420221
279.483264,9.015208006,1819.788529,157.6812134,67.62398503,43.92713547,83.59966278,9.915785871
286.5030356,9.814495303,1836.378205,155.9850733,65.14211162,43.80632019,82.93341064,7.718412683
374.8913829,5.979298107,1886.946592,185.5553638,106.5052002,43.99209976,82.36972046,9.645927397
463.528548,6.521252327,1947.725712,232.7709319,110.4607664,44.76559448,82.05363464,8.454536442
397.6618799,9.413000338,1962.537245,202.5694434,71.74099066,45.30477524,81.94907379,13.80078368
221.7678845,13.89570726,1948.874043,130.0290184,35.92253201,45.13018036,81.96974182,10.85831335
241.8039583,12.13825016,1960.284804,127.2343347,45.99940897,44.29609299,82.17459106,5.384071591
264.693939,11.72333622,1967.00214,136.9884338,43.81521799,44.05410767,82.46215057,4.685700567
263.2560035,12.73931313,1970.147713,136.9219507,43.15856217,44.17733765,82.82693481,6.212408468
261.9694174,12.63578877,1977.455806,136.535152,42.73967741,44.17049398,83.25662206,6.354554562
260.1689881,12.83411007,1984.396537,135.727824,41.45126013,44.15323639,83.7024231,5.232324316
263.53651,12.52689648,1991.765261,137.2148548,43.63444852,44.10067749,84.03283691,4.889869917
251.1467927,14.27201653,1987.708591,131.4234014,33.49594831,44.00363541,84.46564484,4.719290559
255.3011616,12.77460768,1992.456722,131.5526441,43.58080487,43.68595123,84.76204681,5.150478785
291.9990404,11.31345325,2007.182649,146.9153811,51.58569724,43.66013316,84.98317864,3.472723168
303.7139949,11.96696264,2021.155766,153.63527,51.41408726,43.94579315,85.13539124,4.457321928
292.2058562,13.46997643,2027.896404,150.3851973,44.7319944,44.0480423,85.26853943,6.865600431
285.0212011,13.19582888,2034.288906,146.3131546,42.28502479,43.96687317,85.29484558,5.182371411
263.7847708,15.27269077,2027.163679,136.1708312,31.1788366,43.79560089,85.22257233,3.988878467
259.0194257,15.07961418,2028.145327,132.4517898,33.01385663,43.43914032,85.1135025,3.73772272
258.9441676,14.98789597,2025.944584,131.7702838,33.68426139,43.27535248,84.93514252,2.467498821
259.4492906,14.52233398,2024.760786,132.5939404,34.58002296,43.1438179,84.72011566,2.187858976
257.3636297,15.31845284,2020.639507,131.3912492,31.19151533,42.95108795,84.43215179,2.165788361
256.8176574,15.52349336,2017.994607,130.2647879,31.0272438,42.70301819,84.14614105,2.286301843
255.5650745,15.5357275,2015.322192,129.8355318,30.70894294,42.44148636,83.93491364,1.882144492
254.8191739,15.48989391,2013.11457,129.4423879,30.44112658,42.24662096,83.74471826,1.665611538
254.0938691,15.64978409,2011.439603,129.2485253,30.36390395,42.04243088,83.54370117,1.585887576
256.6106333,14.57871056,2014.622116,131.2913055,34.79496614,41.84748077,83.45324707,1.44166534
250.431201,16.02788544,2005.9726,128.5742491,23.44947502,41.73114014,83.39685059,1.545131105
252.0675898,14.80595303,2010.661605,128.0252786,39.43534172,41.42432404,83.40032196,2.183118146
289.3218737,11.26769829,2019.984361,143.2119754,50.82588326,41.33744774,83.46048317,1.500252272
286.817669,13.58717655,2021.223347,144.9176185,42.95516327,41.55879974,83.46638489,2.291727581
287.783016,13.17725372,2027.191075,145.9251945,44.79447595,41.64028168,83.6287384,5.077418572
289.6598336,13.24041711,2030.150377,146.1598584,43.01134398,41.58649826,83.71387482,3.497385415
283.8770717,13.2784214,2033.588016,143.3294704,40.11377079,41.41000366,83.83260345,3.747433236
273.1037209,14.10205078,2035.797205,138.7574336,39.24794023,41.21364212,83.91044617,3.821895606
276.4464074,13.2113533,2042.02199,139.4634419,42.32982057,41.06363297,84.03401184,3.373989739
278.2541979,13.07782128,2045.962833,141.0400391,42.68780567,40.92915344,84.12873077,3.376529511
288.6462618,12.36995029,2053.974778,144.9910022,44.45808706,40.75360107,84.23148346,4.14609006
286.7548307,13.53494924,2058.923921,143.9580049,42.33385787,40.67428207,84.28945923,4.205484139
283.2897207,13.5035696,2061.650722,142.8878557,42.09811373,40.63104248,84.23920441,4.302124016
283.3316596,13.57135773,2066.984662,142.6704655,42.0298632,40.57116473,84.28923004,3.923969179
283.0984755,13.65019512,2069.248814,142.5151085,42.17292014,40.55422211,84.32541656,3.61433878
283.2728138,13.65019512,2075.65118,142.623398,42.63479034,40.56839752,84.29870605,3.872608026
312.9329531,11.87898254,2087.648982,152.8233507,53.26552151,40.56977081,84.1522522,3.579169272
312.775101,13.24488354,2092.162055,155.4301528,44.87518719,40.84549713,84.05906677,3.83282574
304.1304502,13.69554476,2097.636227,151.526613,44.85699329,40.98471104,83.97061821,4.992212735
310.5759477,13.0536375,2103.8846,153.8498939,45.38401386,41.07790375,83.91536713,3.703032099
304.8729453,13.85329247,2107.018273,151.5276135,43.84279083,41.2520752,83.79196167,3.397428942
302.260727,13.86297938,2113.27236,150.7713921,47.24043086,41.49633789,83.7289505,3.752280939
311.4500287,13.61656952,2118.547404,154.4577512,44.4798997,41.88705444,83.6657486,3.256253848
318.8453136,13.09185228,2124.800057,157.657567,45.87528661,42.28795226,83.61116039,3.325083603
325.5749989,13.07920552,2133.367343,160.8372531,49.18294665,42.60531616,83.61597443,3.598695802
326.7376309,13.45897293,2139.916288,161.7165493,47.03218884,42.89030075,83.61380005,3.528276214
317.0722445,14.04381078,2144.806065,158.0692902,44.01757951,43.00468063,83.63320923,3.643565482
313.2946444,14.34017754,2150.068166,156.4062317,47.75129445,43.17845535,83.74101257,3.640804592
318.5421008,13.12792618,2157.498541,157.8914237,48.95929496,43.41560364,83.78849792,3.255164805
314.7240814,12.94732894,2161.263306,156.0852327,42.19208173,43.48019409,83.8553009,3.155297014
321.6195309,13.12120724,2167.450319,155.7227352,48.30985706,43.18939972,83.96455383,4.359013734
332.7256628,13.36866951,2176.383087,160.2834227,48.15513533,43.0239563,84.05187225,4.07841457
339.8999029,13.67095029,2180.280241,162.0654253,47.99597858,42.96739578,84.09514618,4.062422707
343.3078045,13.75170612,2188.067644,163.0129266,47.81454535,43.12953949,84.19976807,3.775310386
342.4384346,13.79697609,2192.266585,163.3259193,47.19424382,43.37676343,84.21219358,3.250473684
343.1723606,13.94294382,2197.970217,162.9922435,46.98129558,43.49375916,84.3522644,3.150417889
341.9540861,13.96786637,2201.307241,163.1866459,43.91770696,43.63232422,84.40599823,2.871009763
334.4623647,14.38563633,2204.899348,159.4937441,43.27134972,43.68527603,84.48139954,3.048414925
331.2190088,14.3897407,2205.298984,158.8817351,43.10950315,43.68456268,84.40127563,2.921219662
334.0426984,14.38563633,2210.831529,159.226734,43.10405672,43.67865344,84.43083046,2.77029191
333.1140284,14.56703663,2208.68352,159.0114904,41.02366912,43.76404953,84.43186951,2.78099811
326.4992853,14.85298228,2210.450184,156.4621852,38.61404953,43.82289124,84.40287018,2.628571197
311.3038112,15.67272282,2205.470701,151.2927588,33.11921045,43.8988266,84.37217712,2.713433534
284.4806929,18.06166077,2139.431454,134.4226633,-8.021540164,43.95344543,84.37667847,2.584239007
298.8982747,23.21999931,2144.681357,118.5708178,-8.356089062,42.62652969,84.29672241,2.805113951
262.7378953,21.12072563,2159.469932,126.9359021,32.0987985,40.64743042,84.2118988,1.769331273
272.0115244,14.60089397,2153.451013,136.6335407,31.9320717,40.45536041,84.10557556,0.694569959
275.39327,15.37314022,2145.689212,137.8859675,27.17524291,41.37768173,84.02772522,1.660200763
287.8477409,21.62092018,2109.646827,115.5505059,-0.211207521,41.65000153,83.90049744,3.183959237
239.9976717,20.36493234,2109.804794,110.3116883,19.35318554,39.92471313,83.87213135,2.739509986
244.6617359,16.25388079,2100.872828,122.7386892,26.72549218,39.24683577,83.75803481,1.142376965
261.277629,16.2233101,2095.526168,130.0047504,28.25588595,39.54207611,83.60302734,0.89008799
269.5849289,16.25748062,2090.234105,133.4920937,28.79608283,39.91693878,83.55516815,1.08286014
271.0788356,16.29035227,2085.537442,134.6754303,28.92851882,40.21815872,83.4556427,1.229761565
272.9516584,16.17716789,2083.8579,135.4164806,30.00458062,40.52119064,83.44802856,1.199161951
275.764503,15.72189046,2081.965245,136.7713696,32.15527822,40.6946553,83.35537341,1.237206956
277.788092,15.7074337,2078.835872,137.5701452,32.37796178,40.79298019,83.3507843,1.43075241
277.7842542,15.7074337,2076.453657,137.9508972,32.40500262,40.89978027,83.30247498,1.438795936
277.0777048,15.71896997,2073.92351,137.9198456,32.43572024,40.89004517,83.34715271,1.627550663
276.817924,15.73038387,2070.263481,137.9941417,32.56727329,40.87004852,83.37199402,1.585788167
278.1958959,15.66884015,2067.25018,137.9109824,32.59016935,40.83087158,83.43802643,1.646075344
277.2798107,15.63426229,2065.720064,138.0061213,32.79845652,40.83831024,83.45336914,1.692729021
279.0218071,14.92579719,2067.421663,139.3821132,36.08320056,40.83507919,83.45726013,1.679824796
282.0567025,14.86267567,2067.61392,140.1344039,37.60921581,40.80239868,83.61112976,1.605907452
287.8291117,14.01138402,2073.008296,143.0418572,42.39096867,40.78478241,83.62683105,2.395125218
321.9353198,12.00486292,2091.746244,154.8230363,60.7686513,40.87434769,83.69993591,2.395051639
365.6472036,11.25686836,2110.4686,174.4073329,63.8653683,41.22609646,83.75641356,2.920139502
369.0632606,11.81810609,2119.447784,179.1638202,46.80595641,41.58149719,83.81503296,4.713065055
307.5211655,15.3413372,2114.482347,153.7555654,38.88282125,41.82333374,83.86297607,4.567008633
298.5579713,14.74653498,2113.925307,148.0151636,39.25069504,42.10048676,83.91035461,3.32603412
296.8361483,14.5104351,2117.337233,146.8288115,39.42089532,42.28217316,83.93849182,2.627174649
295.0909956,14.47601604,2119.453925,146.7164999,39.42785126,42.41073769,84.02640183,2.788390001
295.094562,14.3629055,2122.087563,146.6129913,39.49388299,42.53759766,84.08711243,3.065077368
294.20602,14.64643669,2122.250907,146.75197,39.78069762,42.64773941,84.12348938,2.963098216
298.8121619,14.11368561,2127.4879,148.5727403,41.13894213,42.79288483,84.1690979,3.011531523
299.6603768,14.3293748,2130.031753,149.325372,41.0818462,42.93927765,84.10394287,2.988530135
302.3182193,14.29591921,2132.501128,149.4683393,41.12920953,43.021492,84.11477661,3.207107016
301.2770092,14.31745338,2133.467703,149.7456724,41.06718062,43.08000183,84.10326385,3.117377901
300.9305353,14.31745338,2137.384598,150.0017143,41.05018531,43.11023712,84.14235687,3.092556542
300.9698949,14.76035976,2141.524107,148.8197235,46.52518777,43.11048508,84.08253479,3.049054247
358.6105606,10.79195976,2164.332388,167.2812931,67.84483239,43.20303345,84.03591919,3.346724994
306.1023341,14.09099865,2158.131382,156.8730663,42.47425592,43.12015915,84.02251434,3.291480569
302.0121063,14.01191235,2164.508418,149.9085717,51.30728799,42.78981511,84.01791351,6.379899341
349.0116721,12.50446415,2177.619044,164.1930985,54.34480661,42.66204071,83.97584534,3.897820027
332.3843509,13.88755703,2179.800248,161.4748541,46.5872428,42.70663834,83.98764038,4.011634997
333.0733394,13.89388703,2186.024602,159.8039471,49.38635501,42.92197418,84.0167923,4.308724596
325.554699,14.60171198,2185.13915,158.6856967,40.90139876,43.08603668,84.01726532,3.147361357
316.3517622,14.74909331,2185.714547,153.8090175,39.8382752,43.24820529,84.01661263,3.027527421
310.6657253,15.18179893,2183.920214,149.9827837,37.70975126,43.31937408,84.09559631,2.723048966
308.167508,15.01072979,2182.464679,149.3209095,37.23288276,43.38011932,84.05239868,2.701314838
302.8423286,15.4329195,2180.093411,146.8930963,32.61774744,43.41510773,84.09666443,2.726206158
278.2472883,18.80903816,2142.882996,125.1996632,-8.316923213,43.29592133,84.11914063,2.847423708
279.1952942,23.21999931,2125.876811,111.0741638,3.480708016,41.51517105,84.12185669,2.830151203
243.105864,22.39826722,2105.82579,97.77738093,6.694366103,39.58751678,84.12646484,2.058160108
220.8119333,22.22513984,2084.706724,90.49561234,6.390035923,38.2048111,84.1476593,0.784750476
214.68756,22.13678622,2064.894101,87.80052894,8.282899184,37.32183456,84.06924438,0.772475208
225.3950914,17.28073358,2071.311417,112.6634865,34.37729107,36.84549332,83.9934082,0.592573766
266.2881893,14.40837097,2072.123906,131.7423614,34.80989249,37.59284973,83.88986969,0.55699057
278.1155419,14.17012787,2072.955853,137.7928541,38.23390632,38.32263184,83.82720184,1.335155807
277.0763862,14.87378883,2072.419216,138.553424,37.37653832,38.9805069,83.73161316,2.471717324
281.7479545,14.29473305,2073.946383,139.7200819,39.06580194,39.32918549,83.62395477,2.720122704
283.1507254,14.13819054,2077.480739,141.1941524,39.1019591,39.56034851,83.481987,2.683114872
284.494299,14.30638409,2078.213828,141.4451906,34.48424589,39.74358368,83.38638306,2.792384467
267.5582473,16.49927902,2064.692978,133.7421682,22.19741549,39.74445483,83.37904409,2.882579157
249.6233188,17.9467555,2052.271657,125.5533345,19.51394751,39.51907349,83.31256104,2.582992833
241.7401743,18.1275546,2043.429635,121.9036863,20.16690017,39.20413971,83.34684753,1.521245798
238.7108106,18.04670525,2031.596905,120.161974,19.69891423,38.90790939,83.36056519,0.98967228
264.3327378,13.75780559,2043.675058,130.7310931,41.02932768,38.73993301,83.36538696,0.790990774
280.5952134,13.25498404,2049.54914,139.6833466,43.24488697,38.91517209,83.36466643,0.712534792
340.98932,10.40277645,2072.320622,161.1242507,65.19979243,39.000103,83.46316528,3.888845682
507.414105,6.810449985,2132.496879,230.4000415,98.54528703,39.59464264,83.42642975,3.93012946
422.1153733,10.02037144,2144.412014,206.580067,70.18396631,40.14149094,83.53314209,7.279739619
334.0255863,12.73822631,2137.233149,168.4067393,38.07550537,40.50278473,83.58200073,10.78922971
270.5232402,15.13633579,2134.834924,139.3411172,33.2160561,40.10063934,83.65396118,5.057369458
255.9381117,16.96962885,2101.224482,115.7987127,-8.756159018,39.84981537,83.7816391,3.213014323
243.3028842,23.21999931,2079.133009,100.5514344,-8.732243009,38.8055191,83.97717285,3.394254234
224.4205162,23.21999931,2056.881224,93.80645577,-20,37.45359802,84.0779953,2.98203855
117.742337,23.21999931,1636.685128,89.57024629,-20,36.67392731,84.21627045,0.702833985
90.63244553,23.21999931,1262.294189,88.8319093,-20,38.09408569,84.26992798,0.608247632
74.77778074,23.21999931,927.1085222,91.69097137,-20,39.72621595,84.29120364,0.669174065
42.586586,23.21999931,703.1318359,83.05062674,9.956840515,40.92514038,84.32522583,0.246899165
53.18571091,21.97578961,700.2610959,86.41299438,11.55755609,41.46224976,84.31196594,0.065396352
53.20557785,20.06604958,701.0287476,86.70793915,11.07066917,41.69312286,84.2280426,0.010915713
54.0201608,19.05461693,700.3862915,87.2046814,11.4823885,41.81329346,84.12225342,-0.003185237
54.03150482,18.58290927,699.8477058,87.34439087,11.82880907,41.85554344,84.02642722,0.39776965
122.9347839,18.00310956,1384.377675,88.86636656,31.1359954,41.81292343,83.88578796,1.417597721
139.6963359,21.76389122,1635.969302,96.75312162,-20,40.58714294,83.61022186,3.083961439
222.2255173,12.12830683,1794.704091,113.9782115,52.03054538,40.38968277,83.07990265,6.636014109
488.7512155,6.714312301,1943.477901,203.7921292,137.8441017,39.79193115,82.33628082,1.097676575
533.4434184,6.272961271,2080.987683,249.1731644,131.06964,38.89263153,81.46122742,18.57102406
545.6109073,6.847198384,2201.934735,245.4855222,121.6193801,38.24534607,80.76555634,11.30618575
503.3279398,8.196992874,2259.658623,233.5877741,80.39851237,38.25746155,80.24594116,10.77218462
415.8823831,11.75651169,2291.595049,194.3243217,66.00385622,39.39733505,80.01589966,8.5817473
431.7491516,12.02391434,2333.993823,193.5138074,64.60511828,40.74166107,80.09048462,6.122510303
431.7992967,12.81190378,2401.744222,193.4775279,96.08379788,41.8788147,80.32122803,4.307644022
611.6804268,8.199911614,2516.397567,243.4295783,107.3632233,42.5173993,80.70579929,4.201244879
588.9665,9.165450096,2584.854332,235.7539465,93.89355477,42.60043716,81.19077301,6.892046532
558.6754749,11.56786251,2630.775713,223.5206852,78.10003406,43.29039001,81.81178284,6.742404006
327.2699896,23.21999931,2035.398562,131.7578373,-20,43.84069824,82.37174988,5.360605913
108.9886086,23.21999931,1576.908568,92.86674665,-20,42.18864441,82.95928955,4.398448859
185.7124933,15.07924938,1742.969971,97.08409023,30.95899582,42.61964094,83.5475929,1.023207934
186.1201631,13.28493091,1742.137364,102.2511485,31.98195903,41.9643364,84.08151245,0.412520967
184.7252546,13.73302506,1741.316218,101.1292343,31.82266516,40.96389008,84.59693909,2.903199826
190.3467655,13.44739342,1742.45033,103.737175,32.81160911,40.0867157,85.04305267,3.602040546
190.739979,13.69243226,1742.150319,103.9855499,32.82455651,39.51150513,85.36423492,3.141469472
191.9819295,13.69543076,1742.264017,103.9670367,32.94919104,39.03092194,85.51615906,3.116317814
204.4288025,12.71684647,1748.593553,111.7102534,38.97348451,38.70494843,85.53878784,2.71001057
226.4644402,10.85135418,1760.375105,120.0400653,48.51640223,38.39134216,85.35845947,2.887809152
213.1815942,10.64392805,1768.92678,123.6074757,48.204777,38.05242157,84.93299103,4.317713733
229.5211525,10.79805446,1777.99089,129.4532947,48.06275042,37.97547913,84.33343506,6.429293985
236.0800841,10.95794106,1786.255273,131.870868,47.99079258,37.99108887,83.70360565,8.802011386
237.0490574,11.35312826,1796.609789,132.676717,47.96048576,38.04510769,83.07262116,7.721375471
239.172268,11.43424988,1806.854311,133.3666952,47.89561331,38.04755402,82.4316864,5.710661795
241.2341777,11.40115166,1819.562958,133.7931364,48.63600572,38.03565216,81.93701172,5.605955738
245.3657953,11.80113697,1826.268269,135.1932719,45.9118793,38.04998016,81.62991333,5.514827204
244.109356,11.9459877,1830.740399,134.0783261,45.82667212,38.07171631,81.44241333,5.231639497
245.0226477,11.66787243,1838.522772,134.0717216,45.81732006,38.09721992,81.49134263,5.184222061
243.4240634,11.99936369,1849.517928,132.6147365,41.44740754,38.01985931,81.61248779,5.010140238
170.4498467,16.91055798,1819.422408,110.1085945,-9.161634465,37.73900604,81.81041718,5.445245981
151.8097004,22.9144115,1794.49625,97.75371348,-11.46269469,37.82868195,82.11563873,4.81146189
140.9710706,23.21999931,1709.594684,96.51876831,-20,38.83772659,82.40817261,1.594643336
131.0899639,23.21999931,1628.001465,96.00864817,-20,39.99181366,82.79011536,0.401723308
104.3518583,23.21999931,1252.308683,94.2259924,-20,40.85970306,83.0630188,0.48119962
79.8804365,23.21999931,928.0589252,94.57833099,-20,41.5695343,83.34985352,0.736598444
52.25267792,23.21999931,705.529541,88.85391483,7.683472633,41.71796036,83.59221649,0.254864926
52.02001572,22.28586863,699.4943443,86.27327728,11.29771065,41.80139542,83.86741638,0.053617682
92.24343426,19.71272073,1069.36681,92.37399292,13.02265019,41.84187317,84.05058289,-0.013944082
117.446091,18.41146851,1691.626727,89.42768119,-6.791587673,41.79221186,84.18502413,0.097728364
177.3865942,23.21999931,1865.936467,97.27589233,-10.41251058,41.85055923,84.2689743,1.517578102
155.4673309,23.21999931,1671.278481,99.66891332,-20,40.67977905,84.20259857,5.379870328
117.7375852,23.21999931,1391.998291,96.85317203,-20,40.52362442,83.87512207,0.62391549
92.11104795,23.21999931,1045.446846,94.62490082,-20,41.05152893,83.37063599,0.597842789
68.13218596,23.21999931,735.1714964,95.04402924,-5.092113592,41.25443867,82.89366383,0.442890811
56.89374542,23.08366776,698.1777344,89.40745515,12.40340328,41.34860992,82.53118134,0.068400725
233.4622576,10.60705151,1413.193853,120.0368042,81.24208809,40.95159912,82.21224976,-0.052131653
371.0003464,5.692805767,1554.915403,188.0813305,135.5749083,39.67438126,81.94961548,0.752771156
431.6947296,5.150661824,1712.759321,234.0424014,137.8210097,38.5739975,81.71272278,30.49852953
495.7388019,5.641865129,1862.896243,249.3967149,139.6013664,38.14797974,81.36054993,7.26383728
507.2351613,6.471848861,1999.158091,247.0812569,126.0551145,37.58512115,81.10057068,9.232484872
366.2374806,9.274975777,2018.544736,187.2605929,56.9251644,37.4016037,80.93464661,10.43692277
293.2884967,11.54558563,2056.142367,151.2972372,61.76634968,37.5637207,80.89196777,7.257925187
502.0622725,6.130333424,2193.387399,226.9384236,108.8580351,37.8358078,81.07366943,5.568149508
560.362851,7.569552422,2306.1031,246.3216201,118.5591669,38.88521194,81.36590576,8.747584951
563.6319147,7.752815723,2410.314333,244.116828,109.6301545,39.41923141,81.68210602,10.84364344
429.215286,12.61608315,2256.986718,197.3879405,-6.89126771,40.39765167,82.15705872,5.982477272
127.5638678,23.03596878,1690.43371,97.0822827,-12.26777275,40.26036835,82.67910767,5.877219214
296.8073802,7.958583355,1665.160255,137.8380344,83.58233953,40.06912231,83.28410339,3.187054022
367.0385555,4.864377022,1717.271751,194.9996033,109.2717835,40.17406464,83.80821228,0.737503847
395.9292946,6.492741796,1762.972929,214.0659021,97.32649619,41.04896824,84.29053103,17.43648618
214.1521099,11.7788229,1757.061747,140.514794,42.27736181,41.5406189,84.77374268,15.15812571
191.789034,11.83676907,1757.480603,115.6747284,36.05154086,40.52153015,85.19827271,7.108236341
187.3573081,12.71684647,1758.477054,109.1190407,34.96008705,39.93330383,85.54737854,3.757845258
189.9111531,12.72836781,1758.973893,109.2731525,34.81909243,39.62113953,85.64009094,5.234717315
191.8076481,12.88481891,1761.291482,109.8223724,34.80417549,39.3480864,85.50946862,4.842106514
193.7928628,13.15471649,1761.874747,110.535813,34.48067056,39.11964417,85.28775024,4.311380866
157.3166278,17.03274754,1737.613076,98.22588058,13.67698907,38.84036255,84.71316528,4.194729763
158.6241573,17.48115069,1734.605557,95.60878743,17.19156934,38.96721649,84.03359985,3.968058835
141.4411877,19.11306572,1708.628913,98.6159714,-20,39.15662384,83.24420166,1.481477486
133.7418832,23.21999931,1688.972272,96.11918929,-20,40.03432846,82.57673645,0.82300374
126.5734212,23.21999931,1626.104248,96.03927968,-20,41.08958054,82.05657959,0.612903065
123.4848577,23.21999931,1563.200263,96.02652445,-20,42.00437927,81.60151672,0.268937103
121.0584279,23.21999931,1534.173087,95.77363586,-20,42.65846634,81.34216309,0.14617481
118.2318593,23.21999931,1493.650887,95.338974,-20,43.07039642,81.16906738,0.093503277
115.7179985,23.21999931,1480.847351,94.64042664,-20,43.37125397,81.1473999,0.060801165
111.8852221,23.21999931,1465.487671,92.77760438,2.988852739,43.63194975,81.1531425,0.01845301
123.8029498,21.38254356,1463.317728,87.0184021,19.19693235,43.79164886,81.24253082,-0.00322511
132.1734995,16.20019341,1457.638237,90.38200593,24.01937038,42.56559372,81.41842651,-0.011417853
135.0661011,14.73756599,1457.053987,92.24733579,25.54575047,40.95109177,81.60694885,0.707945018
139.4600372,13.89859295,1456.317854,93.39854431,27.75998408,39.70673752,81.79669952,1.345376737
140.1007814,13.57135773,1454.369141,94.19777642,27.81459045,38.84994533,81.94102409,1.700768499
141.3966605,13.59395981,1456.505005,94.24481682,28.3059063,38.22541046,82.1592865,2.529083314
142.2836428,13.52616215,1455.602958,94.29051162,28.63731372,37.69528961,82.31596375,2.598944103
142.5224116,13.44739342,1455.758777,94.38492373,29.36605135,37.27761078,82.4936676,2.613977109
143.9677041,13.15471649,1457.043471,94.63114434,29.43292492,36.9788475,82.67125702,2.41254645
142.4180937,12.99764061,1457.801399,94.61218525,29.64484605,36.71691132,82.84165955,2.839295409
143.519109,12.95263004,1457.927166,94.39204407,29.89674889,36.50850677,82.93385315,2.989678212
141.5905172,12.90763283,1458.294503,94.042387,29.90601849,36.34575653,83.10260773,2.867542511
142.581165,12.88514137,1461.738892,94.15919495,31.66953659,36.19819641,83.15730286,2.824929865
143.5411991,12.2137537,1463.009743,94.59754446,32.39708278,36.10102081,83.20812988,3.116940923
142.6175735,12.19137287,1466.389393,94.93907848,32.39531913,36.00770569,83.24253845,3.42174797
143.9025392,11.96832943,1466.490601,95.25818152,32.54493713,35.94713913,83.27906908,4.024623206
146.061954,12.23614025,1470.546785,95.50973511,32.57030216,35.8870697,83.24836731,4.44142546
145.7929825,12.10188389,1472.157837,95.70462438,32.492733,35.81360626,83.22206116,4.393232379
182.1662903,12.38144302,1476.46624,114.7888519,32.14763314,35.72659302,83.13150024,3.962673576
